     5.83462992	0.0047570505	 40.13958
     19.7266059	0.00980485076	 148.79367
     40.0088909	0.0100233221	 325.31531
     35.0077795	0.00134598328	 15227.33167
     29.1731496	0.00298903674	 4946.34667
     31.3958658	0.00368280186	 10253.81937
     33.0562347	0.00443584377	 9311.20703
     37.5083352	0.00624793887	 868.41079
     16.1146922	0.00290859879	 339.70545
     25.0055568	0.00277481281	 1138.53083    
     11.6692598	0.00633276776	 67.17185
     46.6770394	0.00360632567	 5.04051
     51.6781507	0.00356875178	 1.07747
     60.2800622	0.00906977256	 0.59958
     139.753279	0.00997575691	 0.91884
     179.20649	0.00953841439	 0.89674
     119.723272	0.00893634976	 1.0215
     199.488775	  0.00912177	 0.95532
     79.8908646	0.00848794011	 1.02399
     259.502112	0.00891793689	 1.73393
     99.7243832	0.00893180645	 0.93848
     158.924205	0.00811236265	 0.94608
     259.445432	0.00891956681	 0.84549
     87.5194488	0.000715542491	 1.92065
     135.585686	0.00313515516	 0.33566
     128.917537	0.000710067807	 1.17913
     155.034452	0.00195878294	 0.19803
     239.219827	0.00883003959	 0.94331
     298.955324	0.00859006268	 0.92188
     359.246499	0.00830440311	 0.94515
     279.228718	0.00800532252	 0.96271
     219.493221	0.00796116765	 0.94622
     379.250945	0.00776713775	 0.94847
     93.0762392	0.00224110831	 0.51539
     68.0706824	0.00227660108	 1.99043
     114.725495	0.00052082157	 2.18205
     418.959769	0.00754235177	 0.93688
     439.168704	0.00732676037	 0.92073
     519.170927	0.00624757372	 0.93174
     618.915315	0.00597293052	 0.96319
     399.25539	0.00731890113	 0.92153
     339.519894	0.00713610257	 0.92025
     319.237609	0.00710463187	 0.89826
     287.286064	0.0011210961	 1.82561
     209.490998	0.00155994273	 1.11872
     184.763281	0.000257637987	 5.28115
     165.870194	0.00203770692	 0.57547
     107.801734	0.00181901969	 0.33591
     75.0166704	0.00141901949	 0.90859
     65.2922872	0.00102094185	 5.34579
     458.713048	0.00680170972	 0.97097
     478.717493	0.00678401783	 0.96373
     498.336297	0.00595914621	 0.93981
     579.183152	0.00590110222	 0.93482
     598.336297	0.00524691732	 0.93535
     638.896421	0.00479033842	 0.95694
     558.457435	0.00512503683	 0.95371
     698.210714	0.00470036226	 0.99551
     538.730829	0.0051623395	 0.89548
     718.215159	0.00473955551	 0.9636
     658.757502	0.00458234295	 0.97988
     678.484108	0.00452535504	 0.98014
     738.219605	0.00435218884	 0.98776
     758.22405	0.0037255074	 1.04287
     778.228496	0.00338048432	 0.99772
     837.686153	0.00313640243	 0.99923
     918.259614	0.00280495088	 0.9979
