f1_d-1,f2_d-1,P1_d,P2_d,A1_mag,A2_mag
5.263623647385721,19.8871847434664,0.18998318781713602,0.050283638076451885,0.004156373261407539,-0.00982183111696504
5.49824534494126,19.873570865768695,0.18187620545526664,0.050318083587205444,0.004238471184259217,-0.010235312468943875
9.935441897148706,19.792206477537373,0.10064977585818122,0.05052493773925221,0.00683479914888268,-0.010397696960185474
5.7126235434353445,19.84395637778478,0.1750509187935461,0.050393176691292035,0.003698717898954012,-0.009562279755723515
5.449730806231351,19.857295924023447,0.18349530198015954,0.050359324040198016,0.003900167718344894,-0.00991294224521211
5.286884517020228,19.891475954940994,0.18914731289867778,0.05027279032814066,0.004250055066862044,-0.009702164927993504
4.993098588925568,19.897678937506242,0.20027643800543973,0.0502571180860218,0.003373646205816081,-0.009590425427102249
4.513166609613619,19.907428932712246,0.22157391616561922,0.05023250382457887,0.0038482064083868433,-0.010067931233357967
5.263489257003838,27.21316115246678,0.18998803857523877,0.036746925298289115,0.004533766995763831,-0.004599862940586303
4.963473460319308,19.816538699706193,0.20147181363908584,0.050462899457553924,0.0037839500229395495,-0.009423442995173758
5.644044839517261,19.82213633318889,0.17717789784347826,0.0504486490856016,0.004471099251390596,-0.009509908294173579
5.052820739661396,19.944322607076316,0.19790925732841513,0.050139582060570786,0.0038300682021296744,-0.009735008761563487
5.771133191480893,19.758862345347193,0.17327619495529203,0.05061020126168749,0.0037020818813013347,-0.00931976572418625
5.047122392821578,20.068763311306018,0.19813270259153615,0.049828680745695776,0.003944381782213937,-0.009391103702689323
5.159397455382589,19.903298857497095,0.1938210825290734,0.050242927424230685,0.003813811743383431,-0.009522749000180134
5.483888323305476,19.90116849540393,0.18235236406076896,0.05024830578319784,0.004057075784553562,-0.010081841109456688
5.321157198150527,19.86957129953184,0.18792904677718783,0.05032821216548147,0.004403843887743042,-0.009688179008360548
5.116469439440261,19.867986279825793,0.19544727313164595,0.05033222722805143,0.0037201925088762226,-0.009776750757922576
5.193628261317496,19.828372631848413,0.19254362262468214,0.05043278228460342,0.0036858209378477355,-0.00988798332203943
5.031915649616192,19.874518845939946,0.1987314711994973,0.050315683501655405,0.0035519191522301917,-0.010004758358782612
5.304270280737855,19.894749741964716,0.18852734628388773,0.05026451767275382,0.003963795087689628,-0.009598544863357294
5.033192821220657,19.78527752374111,0.19868104313108326,0.05054263195449554,0.004176378103513907,-0.009996887759501971
5.416916945195541,19.810709218280735,0.1846068548063924,0.05047774862483114,0.003990777432066192,-0.009512798570198298
5.1246203670849955,20.0281583723167,0.1951364058931888,0.049929703041604614,0.004243983353057799,-0.010287419360269194
5.460994727436928,20.014540277527658,0.18311682210126243,0.049963675714440506,0.003961493359226691,-0.010272492946976108
9.847274522781076,19.75486851150405,0.10155094160181685,0.050620433105776436,0.006571388367718105,-0.009974725888102403
5.032752904350974,19.892439255902378,0.19869840999653854,0.05027035584403181,0.003796692204670805,-0.009765667824471459
5.593429181295484,19.665445235926043,0.1787812033705577,0.050850615788405266,0.003922861253018051,0.00934010781232042
5.453531173599375,19.865767600164027,0.1833674307833821,0.050337848510406576,0.004212428004875937,-0.010471460437725674
5.087704695572674,19.859901749306932,0.19655228827848462,0.05035271637408266,0.004181258456426508,-0.009592824903018896
5.49895459768123,19.97865580563404,0.18185274714246136,0.05005341749358318,0.003901906404949527,-0.00988779135164847
5.567982202867498,19.736006920039436,0.17959827520371785,0.05066881077066433,0.0048571150669168665,0.009772066908433515
5.580403956665207,19.797242119042313,0.17919849669764587,0.050512086177808224,0.004102278587119054,-0.009843472503522398
5.549484782869042,19.777689087186197,0.1801969082043338,0.05056202449091445,0.004568049688915211,-0.009655394523730989
5.680222191416129,19.891195771058822,0.17604945128927982,0.05027349846181567,0.003995508462269709,-0.009780387618331996
5.398350565108172,19.902555797555973,0.1852417674508625,0.05024480323892872,0.003983684782499328,-0.010428554857228902
5.4992933721030015,27.112426105569373,0.18184154441965822,0.03688345691035677,0.004431608042225348,-0.005156274502989505
10.004665129810506,19.781989226656606,0.09995337045518289,0.0505510334952807,0.005662164907446555,-0.01026390860607206
5.283246434361344,19.799531944629525,0.1892775611404701,0.050506244430249904,0.003763348967361275,-0.009255489868158428
4.937508565472274,19.813139475849557,0.20253129422254476,0.05047155708053792,0.003786996227186452,-0.010098268310949106
5.583432505385399,27.17505785885743,0.1791012963863122,0.03679844971053338,0.004664798834559822,-0.004844585059547578
5.2363898493090675,19.89321901551845,0.19097126623067384,0.050268385383979965,0.003936800633029319,-0.009975818624501226
5.577157240927432,19.95151379392687,0.17930281625585093,0.05012151009335414,0.003914007840530186,-0.009761380691077277
5.142387252965888,19.877105869950125,0.19446221196648442,0.05030913486815922,0.003681988349165332,-0.009967098084503833
5.07733346398524,19.820123084492213,0.19695377644451423,0.05045377345726104,0.0036210285420580418,-0.00955918737880634
5.37515988930918,19.96461085247688,0.1860409774951868,0.05008862969527585,0.0041248637178813025,-0.010188701252830947
5.296598519661044,19.888967352961693,0.1888004152642468,0.05027913125168304,0.0042566062847984604,-0.009745641449572384
5.172780984655187,19.831815443686732,0.1933196095033703,0.05042402713153225,0.003962601318882291,-0.009576190446443127
4.623559713636318,19.792814609639265,0.21628356978946078,0.05052338536596972,0.003651279793376852,-0.01014309109139194
5.197960872325828,19.767021285336956,0.1923831334175761,0.050589311640079695,0.003923118845876757,-0.010258795991216207
5.819523034770273,19.772517319838965,0.1718353882311723,0.05057524966720547,0.0040964188490579334,-0.009954963967356609
5.234779039955661,19.84940757122046,0.19103003056428342,0.05037933733850546,0.003907562508706973,-0.010012719289602035
9.727909822175254,19.86781860773078,0.10279700555205089,0.05033265200090408,0.006101157230790608,-0.010088169408524323
5.351816156625207,19.77890144924875,0.18685245732181285,0.05055892525507186,0.004176388365698845,-0.010014092648403068
5.217749386139004,19.700696781906252,0.1916535130369635,0.05075962597010436,0.0045911243721238,-0.009753482962575737
5.576199423350163,19.885382955687707,0.1793336149013127,0.05028819420920307,0.004235161628890556,-0.010437589230811502
5.172548972360576,19.87281950471717,0.19332828076514738,0.050319986037342716,0.003999970325894419,-0.00979462277280362
5.528186110449315,19.804337119578705,0.180891160322879,0.050493989976134725,0.0038411596201635653,-0.009980493586752239
5.1470804465875855,19.92276215024107,0.19428489808489016,0.050193843226096026,0.004083614277493174,-0.010177458139307287
4.668000660352528,19.76410760004258,0.21422447697864716,0.0505967696713939,0.003660355339274672,-0.010230364298543545
5.22933333032398,19.873981376978183,0.19122896492391805,0.050317044231428625,0.00395598652287388,-0.010078478935029866
5.5564937674148815,19.901319140786548,0.17996960706845944,0.05024792542272038,0.0044371582853333785,-0.010284190967874116
5.189240494087702,19.863662981188767,0.19270642806771776,0.05034318196734496,0.003735948871563727,-0.009681617085706183
4.849746326200215,19.723080336131684,0.20619635187878,0.05070201930719973,0.003520520842708524,-0.01012609700371676
5.032786620865602,19.82554537924663,0.19869707884178237,0.050439974329624215,0.0037139830742978198,-0.010317730161716793
5.048480760567295,19.861013171258346,0.19807939208381387,0.05034989863695068,0.003822409851877886,-0.009846932604596039
9.815185703354425,19.825823222183583,0.10188294243462366,0.05043926745402815,0.006462962217893053,-0.01011421224146321
5.115929092759888,19.923818648837827,0.19546791635857688,0.050191181601541575,0.0036940619129497984,-0.010433599857769527
5.011559736716613,19.856687858190767,0.19953867708562179,0.05036086617977962,0.00328133429318556,-0.009798001271000549
4.961558838131132,19.94598059651681,0.20154955985096604,0.050135414258581555,0.003592914636867571,-0.010018472124168955
5.823898063717125,27.27770293558432,0.17170630204364296,0.03665997838459776,0.004654831906412563,-0.004960959901558489
5.271682272793289,19.81932932874794,0.18969276755560865,0.050455794109516096,0.0037905846003064934,-0.00981477529272676
9.592015062751072,19.756818314358206,0.10425338090672175,0.05061543736894382,0.0060762288299945014,-0.009854085779645522
5.235192677876213,19.929527249623984,0.19101493708645603,0.05017680487222131,0.0045111974534229535,-0.009848968020091105
5.379753868819088,20.080512930869777,0.18588210992253265,0.04979952471546181,0.0038605179508053537,-0.010418972547614674
5.4028029724572395,27.231122056714742,0.18508911117023238,0.03672268803016204,0.0048171591243603455,-0.0057020329433762566
5.067106121718719,19.90598043783692,0.19735130387614785,0.050236159084092055,0.003942885273996596,-0.009587949365755804
5.646188337101399,20.050172994581875,0.17711063469649918,0.04987488139230661,0.0037310883565195184,-0.009312144540543863
4.997623656367042,19.777625544549085,0.20009509894287178,0.05056218693935229,0.004016383144450059,-0.009933610975549791
5.2992079595553285,19.848902403520302,0.1887074460244268,0.05038061952597666,0.0038885564144557168,-0.009632136441109886
5.5082900579745475,19.82537069576725,0.18154454276645515,0.05044041876167801,0.004143340833146481,-0.009484705248777665
5.216999616909393,19.759174168719667,0.1916810568202439,0.050609402572253194,0.004010714819895522,-0.01038244995454669
9.994944295406192,19.837438447873335,0.100050582619016,0.05040973423195194,0.006068081896147087,-0.009612480329078665
4.800871799303009,19.91416662722143,0.2082955016930842,0.05021550832225447,0.003996849945323084,-0.01020536331222951
9.697343891024802,19.785840179180084,0.10312102068748243,0.050541194659616394,0.006308023277301923,-0.010229433189690945
5.4819973793514984,19.964271358060074,0.18241526414561995,0.050089481457397396,0.003911966382638412,-0.01041729933532361
5.4322337760737005,19.819758939640643,0.18408633376650776,0.05045470043532887,0.0038794483235218974,-0.01012282366131586
5.702589666257969,19.987848610487358,0.17535892612385673,0.05003039694203574,0.0036510460712321224,-0.00958457733629784
5.550209052697795,27.142302450918848,0.18017339356144235,0.03684285818449964,0.004936337082725802,-0.004934551693490701
5.189817532434211,19.915372812337882,0.1926850016884821,0.05021246699336125,0.0038199164537162564,-0.009679652487612852
5.798925948528605,19.87282992397972,0.17244572682528148,0.05031995965473148,0.004069793303016098,-0.010338005361381419
5.701561350976192,19.84368373211039,0.17539055329620984,0.05039386907693118,0.00418847414223196,-0.009778478526741075
5.23884427088905,19.94923840012096,0.19088179535260294,0.05012722691177707,0.0036241573764689643,-0.009459243697767676
5.187701660677037,19.951251858547995,0.19276359077855912,0.05012216812708702,0.004023889323935136,-0.009368400554437165
5.299121096266627,19.898395381787534,0.1887105393202897,0.05025530857203054,0.004233618815389832,-0.010046093135157218
5.043899456606195,19.90736475528474,0.19825930484999266,0.05023266576428874,0.0042675260966082125,-0.009316342387763831
5.098308907611028,19.601380303960575,0.1961434699468968,0.051016815371820734,0.004099842124577427,0.009671334893174063
5.499373994578427,19.892950908463895,0.18183887856797024,0.05026906287566054,0.004200101298658844,-0.009729908955795365
5.429395858474707,27.18683565443882,0.18418255475682563,0.03678250800168901,0.00458798251763776,-0.005009077254697467
5.242623460726339,19.842874037520094,0.19074419658234526,0.05039592541428929,0.004265921268350682,-0.010232111440908067
5.43266225771802,19.645806940920274,0.18407181462078379,0.05090144696052667,0.003927080597805967,0.009538207856669909
5.460740802305696,19.85904779854996,0.1831253370564244,0.0503548815705563,0.004248556581201802,-0.009543318402181164
5.17144954224976,19.958438046931825,0.19336938160764985,0.05010412125680989,0.003940890307813138,-0.009983767566414848
5.071467437060292,19.918422592589003,0.19718158746172612,0.050204778784644695,0.003867953469017716,-0.010326627696321122
5.499942439003269,19.75751632009117,0.1818200846809636,0.0506136491955273,0.003978029866297041,-0.009709562400465313
5.630341332027555,27.22042375086501,0.17760912545596727,0.036737120963013,0.004745315903598512,-0.005138878489219819
5.563036980651985,27.227459928324222,0.17975792781496133,0.03672762727894858,0.004671548494252083,-0.004496174066689302
5.250461017037877,19.884970995242572,0.19045946570310207,0.05028923603857644,0.00400978527494886,-0.009861940088049371
5.4904475503636645,19.821167018599056,0.18213451468701566,0.05045111617603832,0.004047035853112908,-0.009799178764753546
5.824310462738526,19.72380286711411,0.17169414412187964,0.05070016196862928,0.00404506231680661,0.00998389417079425
5.638767163084439,19.966803671967224,0.17734372976893661,0.05008312879862535,0.0038669648246028383,-0.010379350504986578
5.487095697698709,19.822898947103532,0.18224577355547136,0.05044670825737712,0.0037880366318300395,-0.01006749494630968
5.8081637690035555,19.83514615807442,0.17217145379693027,0.0504155599374257,0.004187525180291008,-0.010090628089390975
4.920762352488228,19.87234383464033,0.2032205435595444,0.050321190510847415,0.0036474114487983858,-0.010082719894273753
4.548736963696373,19.852347725181183,0.21984124559873092,0.050371876104687435,0.003908086265425112,-0.008869877408014357
4.3099876399618955,19.849703798466223,0.2320192268599733,0.05037858550197961,0.0037235661919206024,-0.009967182160365975
5.337044994853561,19.986768318256313,0.18736960264796085,0.050033101103522576,0.004218104593858209,-0.009841391017277802
4.4208330946940695,19.947707292152668,0.22620170872322923,0.05013107448159695,0.003492859240941094,-0.009875339040579741
9.761837508695962,19.795924955131746,0.10243973013371592,0.05051544710674242,0.006263999245416153,-0.009729103562132255
5.093247309923991,19.81537213131409,0.19633839457423155,0.05046587030377831,0.0034031960675375396,-0.009528590719867962
5.258102003958622,19.843851174373548,0.19018269315565553,0.05039344385385258,0.004330742149343668,-0.009965349180263776
4.792462461789005,19.850873789609288,0.20866099796777635,0.050375616237278105,0.0037821403051636923,-0.010277973818946932
5.35195556758673,19.818279675794447,0.18684759007648372,0.05045846644405645,0.0040813622477638934,-0.009814365742826289
5.5848743077162855,19.84739826056406,0.17905505923711837,0.05038443764122765,0.0038808619926200497,-0.0097453102405894
5.487995313298096,19.933487228825946,0.18221589905094773,0.05016683676671955,0.003856433583956614,-0.009877408147188533
5.267438251368631,19.919648865862115,0.18984560469032008,0.05020168812883943,0.0038086716132946,-0.009775949085275713
5.390563576473852,20.03056354379418,0.1855093601649224,0.049923707728623416,0.003659920747626286,-0.009325210537851075
10.04761137780117,19.932660098871008,0.09952614232367346,0.05016891850057887,0.006086886060144421,-0.00932528249247023
5.955043256619586,19.800742766853826,0.16792489271818584,0.05050315595604759,0.0042338455354898686,-0.009631945444291102
5.557859475371277,19.85103158805995,0.17992538394166538,0.05037521579490522,0.004100271519278435,-0.009608692156605219
4.991742216185552,19.999086999529244,0.20033085778298698,0.05000228260537788,0.003989530188031888,-0.010150128561607226
5.831991534997768,19.887707875255842,0.17146801294189168,0.0502823154016755,0.0036470883792154634,-0.010019239257526555
5.699719206060074,27.083411780076347,0.17544723938975393,0.036922969975874326,0.005106466504996791,-0.005910258988424239
5.207707631444854,20.055251527943653,0.19202306864576318,0.04986225172028715,0.003825851427683109,-0.009485563149791052
4.7197276331433935,19.821141382741143,0.21187663308740304,0.05045118142745956,0.0038021898613523294,-0.009955691263002222
5.396737214625306,19.755923338371637,0.18529714533625477,0.05061773033193112,0.004550916796534901,-0.009647508419250184
5.141523121640075,19.782698912876015,0.19449489506156567,0.05054922002321571,0.0038953115131373783,-0.00936048035285569
5.790737973596685,27.13853027120274,0.17268956125446824,0.03684797923862225,0.004808736535677465,-0.00475749589486562
4.579256306179531,19.84895004971465,0.21837607094639766,0.05038049859037134,0.003404512304462097,-0.009524417601614953
4.984748875406276,19.837000157617734,0.2006119114513058,0.05041084801403218,0.004239030861927817,-0.010267753385434678
5.910447426446605,19.8066917558503,0.1691919287743679,0.050487987207890495,0.004047768443695615,-0.009308451572690784
4.836930080410362,19.848004661248645,0.20674270319722313,0.05038289828460216,0.0035480440992890056,-0.010363814872139322
5.105631436052534,19.89200463208338,0.19586215975925578,0.05027145420965375,0.003803932100928708,-0.010226190488091
5.96563354636504,19.840922796260095,0.16762678971612607,0.05040088156527148,0.0039380814873690275,-0.009962220491800655
5.052791303830245,19.764402989273187,0.19791041027994855,0.050596013476487706,0.003766800706213733,-0.00967507778555817
5.223447150285604,19.80007919120712,0.19144445635777568,0.050504848508084906,0.0036050934419603765,-0.009622365190685994
4.710076355833317,19.870071901064303,0.21231078319176797,0.05032694420931798,0.003651801743370599,-0.00981239798513861
5.231459610233473,20.040010241540386,0.19115124162363004,0.049900174099069446,0.003998069455040818,-0.009905073096536626
4.583817279456289,19.871024012735724,0.21815878317876913,0.05032453281517252,0.003672327493209761,-0.00970377547411062
5.720227672091841,19.93886366520103,0.17481821656834648,0.050153309475969965,0.004043064911083196,-0.009726981056436948
5.165175600622168,19.800841484243946,0.1936042600138407,0.05050290417181141,0.003897297086608237,-0.00985158739238312
5.602254120860895,20.02737460591627,0.1784995786385946,0.049931657028305196,0.0038959111755370226,-0.009598490531041242
5.698563045373954,27.26440970759025,0.1754828352406826,0.0366778525823578,0.005041787497938406,-0.004674680302366304
5.660534449188052,19.796542546618987,0.17666176382751989,0.05051387117953019,0.0035144981757685616,-0.010046540786482743
5.053546145654398,19.86778919251954,0.1978808486511816,0.05033272652080041,0.00399927050194098,-0.009811799755010769
5.60476446193862,19.81806655350561,0.17841962972590505,0.05045900907135214,0.004353791894306858,-0.00934940513132096
4.828385688225598,19.96528913348488,0.20710855854754506,0.050086928033656435,0.003925583234288726,-0.009426036044712016
4.905440561717944,19.85215938223894,0.20385528831069724,0.050372353996647155,0.0037502311370684,-0.010133366467196979
5.500638807736278,19.978295503684397,0.18179706665952458,0.050054320190407633,0.003928842725290509,-0.009519664842922838
5.351026594638395,19.890662279837542,0.18688002803087858,0.05027484685684219,0.003956655489178026,-0.010316011478838712
5.141784410115006,19.741033148146492,0.194485011474379,0.05065591007803415,0.004222931754285503,0.010118305763456447
5.098964416326086,19.77881982440264,0.19611825428672466,0.05055913390576639,0.004256272138057631,-0.00994925844668169
5.566398889159151,19.700677494831112,0.179649360369691,0.05075967566406643,0.003966991664465583,-0.00995872012357169
5.5000401334729245,19.798688729811957,0.18181685510148518,0.05050839546228362,0.003944165031570663,-0.009613850748231071
5.414864144805761,19.706001524678644,0.1846768401307456,0.05074596176944666,0.003904720423215611,-0.009984640417836758
5.462527393809458,19.837041316786767,0.18306544350391257,0.05041074341836283,0.0038165134480466073,-0.010125185922499134
5.10650099472318,19.82607202409758,0.19582880744238637,0.05043863448012047,0.004292931034355766,-0.009652853546947344
4.826107751554115,19.80778742488855,0.2072063143799426,0.05048519446162355,0.0034784076479074935,-0.009805447920156151
5.406056169290143,19.749916248774184,0.18497773028712494,0.05063312610563941,0.003906630554214201,-0.009944103968031776
5.563709639585378,19.85149819787968,0.1797361948734842,0.050374031724558156,0.0038840036976249917,-0.009764470776138083
5.415070471214188,19.916396746927965,0.1846698035262644,0.050209885488159224,0.004270122344358766,-0.009681505345969526
4.970066689400641,19.75516498305336,0.20120454361963377,0.05061967343010466,0.004263247227963641,-0.009717932452263885
4.672581447791438,19.911990116176902,0.21401446099407517,0.05022099720648113,0.0040174063208572,-0.009695176432007313
5.243470933172216,19.618414497380606,0.19071336768048336,0.0509725187085591,0.0041808186599124365,0.009710529419272437
5.112339713829193,19.942083438746536,0.19560515458214536,0.050145211911863066,0.003953350281208764,-0.010254682449162344
5.744934066444339,19.91449381052529,0.17406640153468658,0.05021468331128135,0.004247061262333026,-0.009517016183956879
5.219620265749899,19.841076631523567,0.19158481826001775,0.050400490788448285,0.003840968937518457,-0.009686022192024116
9.579709694407791,20.011786424822425,0.10438729689102745,0.04997055129269268,0.006325201499565165,-0.009854249865644545
4.830983153293479,19.96490689019703,0.20699720290232415,0.05008788698588972,0.004011537913621566,-0.009897785038376931
4.871904454613846,19.85154046559082,0.2052585409496216,0.050373924468648947,0.003572783706709336,-0.00991425362380529
4.850895119602545,19.98367939991112,0.20614752027084318,0.050040834822662715,0.0035934679597892463,-0.010244025840352798
4.832582323656409,19.75337675749322,0.20692870457784238,0.05062425590706466,0.003283674702253166,-0.00962773785849263
5.009588393136824,19.936647806537,0.1996171983650409,0.050158883765409716,0.003578011670501381,-0.009757122637493664
4.5083483103638,20.039591215068995,0.22181072338647792,0.04990121750827126,0.00405119387713658,-0.009591969573140227
5.216233886699687,19.7690431758139,0.19170919512443496,0.050584137588582594,0.003639381326311182,-0.01012565403064601
5.377715742802254,19.78393999254607,0.18595255826573565,0.050546048986034466,0.004225921340528413,-0.009791457485596438
5.205366912174908,19.799853247313152,0.19210941646804677,0.050505424838727046,0.004078758318987348,-0.009578853270449822
5.070526670555044,19.926892108289596,0.19721817179408216,0.05018344027586718,0.0040265054406999285,-0.009502309323266588
5.479594001705269,19.84915131474878,0.18249527240317373,0.05037998774572072,0.0038797189560046312,-0.010442045792605985
5.532230037477098,19.898025200318365,0.18075893323771422,0.050256243518276386,0.004308631503153954,-0.010052954805116178
