A1_mag,phi1_rad,A2_mag,phi2_rad,m0_mag,f1_d-1,f2_d-1,P1_d,P2_d
0.1904988400867669,0.8135665860269551,1.4592111839501343,0.3457321753825675,4.6048607578574505e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19075754686498136,0.8087252698651676,1.4589797219625196,0.3460148015677424,8.397609282732101e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19013562200994982,0.8108865428262135,1.4590419978245048,0.3459486255168619,0.00014599945544246302,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19054307566345927,0.8108353794616124,1.4590733979239514,0.34604941944908024,7.169574828143436e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19079285268085142,0.8097639680951836,1.4597080757435372,0.34609829877346493,6.0997365932018505e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19040139143385162,0.8110077614693654,1.4595002537955442,0.3462154159908737,0.00025666985164776057,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19128711997804543,0.81088610989877,1.4587837122229623,0.34602114847668475,9.991524272469365e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19061048876800915,0.8100608441993082,1.459598319461941,0.3462924214888173,0.00013965485169682484,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19053236162432727,0.8093116013656286,1.4594414146038,0.3458920972994555,3.222340764333611e-06,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19044399601549541,0.809682267544542,1.4592781929681222,0.3462394579940394,0.00027450682372228314,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1908023740877633,0.81167968780691,1.4587792050154464,0.34628226803410384,9.421525097843422e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19062170624943497,0.8124535214066709,1.459370090335181,0.3464090152243196,0.0003354778008625769,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19065102251982116,0.8084958949099438,1.4594156972713168,0.3465148156545144,0.00023152677797484513,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1903490516624872,0.8101370936883278,1.4588245405409408,0.34609126045806693,0.0003533100868080109,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19058420722489525,0.8114730175000845,1.4591159822972655,0.3461971296999465,1.014888828663431e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19049407775667396,0.8099164793696924,1.4593690852368948,0.34616650241163827,0.0002415433364234067,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1905732752989136,0.8090713517382511,1.4594470568318083,0.34652922551597537,0.00024648731503041884,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19083944578653175,0.8106801751502342,1.458973996735606,0.3460624779529658,-1.2456843485124399e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19038830245159058,0.8136781134362334,1.4587367844712287,0.3461344383019105,0.00034805106853392093,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1907340971627312,0.813082095606523,1.4590523386237657,0.3463495047469657,-0.00022129233526611012,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19031958315962919,0.8122007374383656,1.4591952119708127,0.346264521434509,-0.00022096497790698015,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19022274398287667,0.8120097189877123,1.459026607921586,0.3460178090359245,-6.812805447149262e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19005710762635541,0.8116483920904779,1.4594335632318578,0.34593944371961544,0.0002639406930680093,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1911531377671657,0.8133705836687668,1.4594910196441162,0.3463626049583808,0.00020397609013411908,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1900379847048636,0.8122418934499225,1.459182241331369,0.3460639676276328,0.00011036327537223063,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19020192887862128,0.8114929029774165,1.4593703743314053,0.34601610396421034,0.0002621540506435948,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19017491882710222,0.8114372761776316,1.4592039370136787,0.34594887963981413,-0.0003423124925162935,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1900846901825491,0.811399439622839,1.459679015225016,0.34611197786639974,-0.0002989176320115785,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1905066814776927,0.8116722884722806,1.4594974092206503,0.34611950105748096,5.8279228487464696e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1905798164639999,0.8092141102629179,1.4592112186667805,0.34616839061164234,-4.507345790028734e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19047496985206072,0.8110277178964086,1.4597208617586532,0.3459180941291248,-2.563913637211672e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19024752106316523,0.8105811929143034,1.4591935437464418,0.34640518477221494,0.00017736748759756264,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19058166012377398,0.8111154592539574,1.459597393134013,0.3459707451644646,-0.00010762514460506779,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19030126601096878,0.8112784545097677,1.4593181541215312,0.34613369577999253,7.1671260006842085e-06,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1905759925230411,0.8102636236720797,1.459646070747334,0.3461716245155684,-0.00013734175534051228,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1904807805981423,0.8096594626058987,1.458758405802477,0.3462070959059622,-0.00012481521036263236,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19027082427079056,0.8098284309131416,1.4592766202705172,0.34611216441586434,-0.00010188285866206674,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19074173643907974,0.8122209338740245,1.459268426685494,0.3463507100029913,0.0005104743247634653,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19071004508941095,0.8111900848435497,1.4592011330658254,0.34670859091548384,0.0005810615426413728,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1902435308869127,0.8096816418301472,1.459215832081367,0.34593707512852007,-0.00011958344870351793,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19021669023812796,0.8099857326420732,1.4594301286943983,0.3464021699373073,-6.64050518090984e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.18995036454726574,0.8104435388347391,1.458953784350815,0.34628710690070214,1.3973232205787615e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19090185206518734,0.8097265695147727,1.4595631543380707,0.346216119900636,0.00014567454653137968,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19017297688828508,0.8109292883994503,1.4596423099923173,0.3461458151852022,0.0005957521484508249,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19009300123994852,0.8105436782798151,1.4594940882963288,0.3462080457045759,-1.8947635717821687e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19086921350399108,0.8101686803123805,1.4595451072121448,0.3461345264763441,0.0003319998826277561,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19023445843450462,0.811182392420031,1.4592166539508766,0.3463060295068031,0.0004946580480810637,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19102963967522016,0.8104158347113869,1.45891276930813,0.34627365818013744,7.073981366932278e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19033372814769287,0.8088680984808769,1.4597829942498624,0.3462065907593618,-0.000358131497509596,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19105441452614305,0.8103251444456714,1.4593423596255775,0.3463906453082786,0.0006823263874051343,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.190400451956528,0.8125107049904338,1.45954824842433,0.3457839018821615,-1.300752125205339e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1905995211860205,0.8110563689253423,1.4595307559242152,0.346211110685467,0.000551920888225324,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19069883720108033,0.8106626831144321,1.4592561271394358,0.3463653499541687,-0.00016315484424924537,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19063452889748458,0.8110563753456849,1.4589841938767654,0.3460823286752352,-5.3716765527561554e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19080625366540874,0.8122253722786016,1.459341692005524,0.3461458211746071,0.0003219421200584382,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19083157180371452,0.8092693044623417,1.4595984668061588,0.3459577292806415,-0.00015343551800214294,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19079098482226792,0.8090530389073867,1.45922629021997,0.3464390945687268,0.0004052754998404297,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19053908829496785,0.8100525854727323,1.4588314583405624,0.34610487047589344,-0.00015053545002180377,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19077728213423242,0.81121278007259,1.458777361706822,0.34594018283699274,0.00017038952057840085,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19027166585220556,0.8107599512306417,1.4598549564505592,0.346303593352703,0.00011105453713680376,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19073794806083458,0.8105200375288011,1.4593554775222386,0.3458442006991645,-0.0001084418049037743,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1902442686548903,0.8086016506218798,1.4597897313577521,0.34645309940394975,9.672131640174921e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19100913291797075,0.8136130577653096,1.459112043034403,0.34629865296076795,0.00028703440397676933,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19026284680526862,0.8098144336564973,1.459124732372828,0.3459826907619195,1.841628165005086e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1905808875292336,0.8123846559018371,1.4595372523330974,0.34619128237656427,0.00013332211347821002,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1903735272352317,0.8093610714279798,1.4593036237626185,0.3460147218263827,0.00021534091354756025,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1907006252772982,0.8091864343201028,1.4592234856798807,0.346412627600077,0.00012850805017526157,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1904859971400827,0.811755582447552,1.4588472194986457,0.3459797905194039,0.00010374354640508094,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19043847429509106,0.8105410634532156,1.4591981186317986,0.34618426506326205,9.486054566237852e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19048254161659828,0.8108358320753593,1.459692228122471,0.34627484976175726,0.00040826127297077417,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19054947935620584,0.8115294274474772,1.459173631384158,0.34612788408808365,4.633522559687748e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.190107162529925,0.809311167441887,1.4593629838823556,0.34621443733187457,-1.545792995818563e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1903858223954519,0.8113774632423325,1.4591561034404397,0.3460694094592818,6.987181601204908e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19064001069425354,0.8113886641300211,1.4592443417697967,0.34621255871208706,0.00011869672751105679,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19082556997822517,0.8119493152234232,1.4595747203964806,0.3461360095583122,5.223794040783473e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1907437208571069,0.8104353904682593,1.4594488464951203,0.3461862856803877,0.000172712964273124,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19066560480228487,0.8120273306284103,1.4590025442351413,0.34636481919154327,-0.00030732263292179674,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19043036305064476,0.8129359671304554,1.4594528517106142,0.3460099902921383,0.00015548207986069193,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19072879051545924,0.8093462884935643,1.4598507720035483,0.3460867466373725,-0.00027973774280780556,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19051216393789736,0.808980300332815,1.459275918967768,0.34609410892565134,0.00044225470645004554,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1904372584018742,0.8121033742900359,1.4594781173507665,0.34612300991440265,-4.6546117613556214e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19090627131159127,0.8109021528766659,1.458848169885393,0.3462379414645791,0.00016546403157618634,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1906633771428931,0.814152682522468,1.4586939316796785,0.34667677452911666,0.00012154798740581501,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19006314214255035,0.810768751111423,1.4591657196508412,0.34638465189662093,0.00029042979816649864,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19058850575752656,0.8138677082127406,1.4588620664589136,0.3463424094610203,2.2251857879405935e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19084230489615647,0.8081396251662872,1.4593953814146883,0.34626900697642427,0.00013912170212679282,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19019513271053454,0.8098132572378328,1.4590916489897583,0.34605558510915757,0.00010770227649755365,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1905366827300597,0.8148326236268776,1.458809177537166,0.3463711542344755,0.00016923535597199806,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19066113238232874,0.8093269177905711,1.458994789507922,0.3460149213356766,-9.188262738782164e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19064595344198268,0.8106989045203297,1.4590406873030786,0.346299390512509,0.00021118362534669764,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1907211021212186,0.8098041472141884,1.459234804630533,0.34602342820364695,0.0002060050305939548,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1899685468285207,0.8108856630463462,1.4593021295313517,0.3463566222692435,0.00048608801961618647,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19022024088094086,0.8091517461445276,1.4591600057953222,0.34586301200356667,0.0002846446303844976,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19062911747306108,0.8120662645618899,1.4591526064769698,0.34642121207571774,0.0002219831452033329,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1907370799696147,0.8110313808349185,1.4592707092373678,0.3465089084728517,0.0002468248494192991,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19022534636842062,0.8109586844674166,1.459384452896944,0.3458926129672035,4.675303387316639e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19060349609090502,0.8112733381439147,1.4591315267086726,0.3463920673725888,-6.406531688919195e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1905109690560347,0.811525770755834,1.4594758436288757,0.34623854819834843,0.000462939349642422,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19035712419153825,0.8108486234065876,1.459461260770064,0.3460969788940955,0.00018639056842108525,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19075139409365308,0.810082933325291,1.4589998913955362,0.3461279795955127,-1.193960508892873e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19030392201129848,0.8086970011975927,1.4596210835474226,0.34580945176143285,-0.0002129004839795983,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19066574760047525,0.8124615280814103,1.4591029205040675,0.3461972742168258,6.496003893842088e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19016250133730184,0.8108323135301966,1.4593816635804946,0.34589973303468907,0.00019275449517467912,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19084112227384487,0.8106565049674843,1.4596204835234319,0.34639936397847115,4.820306620790517e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19016748166683056,0.8102338985546971,1.4587259969963091,0.3464144358698533,-1.6132406108756287e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19023251917405468,0.8100116082415996,1.4595351060562483,0.34660595435770747,0.0002546538978400946,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19107823507054547,0.8073976842688654,1.4594680321287876,0.3462776359695349,0.00013362126459427317,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19049930836521098,0.8153134713212222,1.459284039004058,0.3465416090034,5.992713097340735e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19064493313639613,0.8118749107651363,1.4588562110121719,0.34621615752610474,0.0001831683477554774,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19080863749337634,0.8099063679662362,1.4588620832567407,0.3464449174945889,0.00023769520415286403,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1906344169523078,0.8105384470902919,1.458895983280871,0.34629990291483687,-0.0001682049012252405,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1898273802832377,0.811793088449275,1.4592016768281024,0.34634224483542425,0.0004898315082381171,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1899232190312115,0.8086564162337502,1.4595165538983217,0.3457768534293684,0.00015261210665576966,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19051790470603922,0.8112602273966487,1.4592785394919676,0.3467335697456136,-7.555285674181025e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1904897524205038,0.8113620314607529,1.458784226245625,0.34604395859585557,0.00041373703722312607,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19011257168683351,0.8109282256021808,1.4589221313743965,0.3461719416861551,-0.0001642281842139463,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19064102236675892,0.8114876893629339,1.4590339366323728,0.3462003033529828,0.00039729889285623977,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1900334529361208,0.811554967497957,1.4593820317660018,0.34582544421990896,1.1488904819140808e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19011273620503435,0.8120801609699623,1.4592483313773792,0.3460960635652191,0.0001703068148935638,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19050382072492905,0.8117487055051599,1.4591894993549417,0.3462551697094333,0.0002533255284081248,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1904132260683043,0.8100142853329502,1.459596133721163,0.34634111043519256,0.00014198150590364128,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1899801994866944,0.8090723086469966,1.4591292997895793,0.3460440190891907,0.0002853529774119521,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19041323620970224,0.811459591058482,1.4592232459133945,0.3461113568982132,3.2225995681887346e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19089524654036094,0.8115125223198851,1.4595369044376105,0.34623164612123924,0.0002147773373600927,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19058404257417208,0.8112811062363874,1.4593471216905238,0.3458959096803564,0.00010798345434881993,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1907486874609628,0.8122759202368148,1.4591439020456702,0.34598648729566234,-8.500201560493095e-06,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19038726456864943,0.8122806004252574,1.4593769532628966,0.34622149037039024,-0.00018145797574855492,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19040887049765273,0.8127420228392627,1.4590682181971208,0.3462972041403099,3.557515095969441e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19035049184378663,0.8119398909077725,1.4593352950055847,0.34610277564498687,0.0005073764237425489,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1902612744746719,0.8111128706016684,1.4594430921950148,0.3460306699073762,0.00018702334198586826,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19047106152218649,0.812814332351948,1.4592549499736522,0.3463626942476414,0.0002769594231727747,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19050164777719775,0.8102209520609167,1.4589466608442512,0.3460669421515471,-0.00043682142675686666,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19064024752453151,0.8121453975590783,1.4593953584578563,0.34596507673492094,-5.043560967971585e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19070728886453886,0.8089147438142573,1.4594841614786658,0.34620406999914616,5.6461434466451606e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19089417437638279,0.8125896058127684,1.4594202732687525,0.34636026581431745,0.00025198204375185645,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19096946475263246,0.8115877959504226,1.4590466679296346,0.34614092685521025,-5.924579349111361e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1908539397499587,0.8132408043777608,1.4591919165470844,0.3465975247207044,6.515500906918205e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19100328764493568,0.8104854882582215,1.4590915496190333,0.3463554774947167,0.000488972341090308,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1904024776134752,0.8103957945973025,1.459222227632134,0.3460282950117807,0.000240944170177426,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19085907334337257,0.8089969042844133,1.4592742571165231,0.34604059210352023,-5.7129940820096574e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1905368383379922,0.8115104016586563,1.4594009352458606,0.345784621021455,-0.00023265343543907573,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19036779154105257,0.8126144352479485,1.4592696378632397,0.34635148859525705,-0.00017937867538092128,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19100767500222235,0.8115538274491362,1.4593502644214489,0.34626191978606974,-0.00010023841131798439,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1910193412274438,0.8130015481458746,1.4593878249677275,0.3462188658900961,4.310259238565315e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19026720056549726,0.8120982512422009,1.4590845652536046,0.34591539275241917,6.36079572674996e-06,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19055933036237482,0.810145487237174,1.4588614990934898,0.3460450904891233,6.558256063551399e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19038962566142484,0.8098099216118008,1.4594378318116328,0.3461577206446149,0.00019200312826693182,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19040702373902696,0.8105288629504462,1.459342417532739,0.34607594674001063,-3.9827112459803605e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19056983341047223,0.8080761423418709,1.4594984116598468,0.34596464463799065,-1.8680490913008026e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19053387335209618,0.8097144016378391,1.4592314891885718,0.346100288335072,-0.00016068223946062181,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19053064563918712,0.809779215215969,1.4587632499376202,0.34641936651138705,-5.989132049615984e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19043004594436114,0.8100294910348097,1.4591710729761098,0.3463320084229339,0.0002524813576151291,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1905776957641171,0.8110305160443836,1.4591726182075588,0.34629506877867583,0.00013917051949046904,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19091395251198032,0.8082043532248673,1.4593784082518118,0.3461752392636816,3.476130925627902e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19019047112624335,0.8097122348300411,1.4592472159808583,0.3461214560189804,0.000361062751056367,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19102675975225666,0.8097490474884741,1.459410026470645,0.34644454284382,0.00024665351197431624,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19028339881461215,0.8088376738623159,1.45896006311659,0.34602185855019446,5.9850257991598236e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19095339055368232,0.8105647395206388,1.459837527492533,0.3462929177918523,0.0002755903863578387,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.1901751133500432,0.811346451341126,1.4595741380336689,0.34638094327467134,-7.956219764215467e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19033118044378525,0.8076278920443657,1.4591437685726196,0.3460013960292827,0.00017109989221445338,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19075712468630213,0.8096421066752415,1.4592848455027496,0.34618344293755465,0.00017932077002370716,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19065384535516344,0.8122306598277294,1.4593347595240664,0.3460440037162197,-6.842064309730304e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19077804038765286,0.8133274233902124,1.4588107307044933,0.3462070343278026,0.0006183289044761598,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19019397755216058,0.8095322848554487,1.4593195036910944,0.34644158019677634,-4.783479285833508e-05,5.8346,19.7266,0.1713913550200528,0.05069297294009104
0.19036106517479787,0.8097365691233661,1.459199632281722,0.3458349581317323,0.00018635511581374626,5.8346,19.7266,0.1713913550200528,0.05069297294009104
