f1_d-1,P1_d,A1_mag,phi1_rad,f2_d-1,P2_d,A2_mag,phi2_rad,m0_mag
5.850927637678309,0.17091306916193674,0.19052819012504896,0.8000764471542736,19.725907700162637,0.05069475205907788,1.4589677276462227,0.3470427455665636,-0.0006514749623513723
5.838074936220163,0.17128933953825637,0.19049141122901248,0.8084117605050598,19.725656054012944,0.05069539878733525,1.459293255223044,0.34680152868459996,-0.00045227944091760346
5.848922168120416,0.17097167157574872,0.19012669835162868,0.7993675245304663,19.725910368168346,0.05069474520241649,1.4597911319026782,0.34686855429602165,-0.00047783238129263595
5.851210229806679,0.17090481468361796,0.19060614400203965,0.798938061033351,19.728333470549707,0.05068851869788149,1.4595575696880985,0.3455754167064508,-0.0005743782730746287
5.8419160517934,0.17117671516231592,0.19056833895924538,0.8050904717039499,19.72727856157257,0.05069122924780581,1.45870508138089,0.34603226395058384,-0.00036034092808522554
5.84085443197489,0.17120782783519625,0.19053374848675186,0.8067045102423795,19.72577045445505,0.05069510477722054,1.4584353325522383,0.3472563678398795,-0.00030540712008188904
5.850591498437951,0.1709228887826111,0.19065675751060554,0.7991759168258558,19.726872054775146,0.05069227382949123,1.4597032577918425,0.3462548214718723,-0.0008023573848931024
5.841804747628252,0.17117997659986764,0.1905711008385153,0.8039551621467647,19.72695095580375,0.05069207107780616,1.4595689442302995,0.3462900931168314,8.598214649283052e-06
5.84138402770689,0.17119230566879248,0.1909147668660895,0.8066887364062594,19.725814779180066,0.05069499086321475,1.4592409538220845,0.3472402808508998,-0.0002616174549094733
5.851471032859315,0.17089719736873601,0.19069845302866953,0.8016606235410711,19.727228691045106,0.05069135739547318,1.4592848196423303,0.34614514286603315,-0.0004286720758781623
5.852197147925839,0.1708759931907667,0.19067869423060835,0.7987899060042392,19.727173098880765,0.05069150024626365,1.4591180403670259,0.34634116332895354,-0.0005814180574802507
5.840106573480851,0.171229751960498,0.19088987908049979,0.805338393312866,19.726395757611908,0.050693497803019884,1.4591363497448142,0.3469101193547428,-0.00019335368614583923
5.844820787031937,0.17109164445533168,0.1906482524329795,0.8006310449362409,19.726534255946135,0.05069314188824485,1.4596879063206316,0.34649741748925506,-0.0003152029599616529
5.846056278912594,0.17105548634677303,0.19102053472917244,0.8038421140802472,19.726361645229694,0.05069358546621921,1.459482586952997,0.34674790207196754,-0.00026231236437189594
5.849756954122113,0.17094727316753494,0.1909219461319073,0.8002242028112664,19.725705525968763,0.050695271643567144,1.4592651567886186,0.34666707541248964,-0.0005619310447339986
5.842750852484502,0.17115225777165766,0.19076081437280853,0.8048705426406262,19.726667119382718,0.05069280045879802,1.459329268507931,0.346315564752291,-0.0002315107287651508
5.855130435414242,0.17079038819555373,0.1908463054160843,0.7972656848097331,19.725504160954987,0.05069578915906331,1.459209503165973,0.3470933315636983,-0.0002988903738985458
5.84885567691337,0.17097361522309476,0.19052670953712447,0.8006877463737604,19.72683409484274,0.050692371375568764,1.4593909885341863,0.3466593674476695,-0.0005465567286174285
5.848013747386376,0.1709982300309956,0.19108114006977703,0.7998768882820779,19.726079727780427,0.05069430995920038,1.4595529874717161,0.3467110966131068,-0.0002540420781369805
5.856227044893915,0.17075840679228907,0.1899510994089944,0.7964455373182219,19.726784466617353,0.05069249890636002,1.459887535787929,0.34652928014913725,-0.0007287617141806742
5.857734491452958,0.17071446332350906,0.19095306499978879,0.7959746465780209,19.726355608776252,0.05069360097894109,1.4596182051699642,0.34678008757323214,-0.0007509218669689531
5.849338301262041,0.1709595083232307,0.19082557743222447,0.7979438315258685,19.726204832403877,0.05069398845323345,1.4595482524800614,0.3468741750388175,-0.00031256878589428015
5.850600240026427,0.17092263340068556,0.19065446437449915,0.8007027874558441,19.725975410621327,0.05069457804664789,1.459298763654049,0.3472486216147116,-0.0005324016041546406
5.844818825998179,0.17109170185941902,0.19068457995748017,0.8029424571869984,19.727158127522742,0.050691538717116576,1.4596158017276195,0.3460632975265886,-0.0003384061383398568
5.845823544021623,0.1710622964360043,0.19061875879500648,0.8008411074878367,19.7263925388243,0.05069350607476051,1.459012059801323,0.3468703738315271,-0.00035265464748337756
5.855972178551817,0.17076583861901135,0.19085896658515875,0.7976255697140127,19.72622187165123,0.05069394466444236,1.4590734778677954,0.3467079483884125,-0.000703016724864232
5.8423194278682,0.17116489646730756,0.1908656364925401,0.8064838204746616,19.726772712916823,0.05069252911020836,1.459259609901648,0.3467812627408612,-0.00030875803352761283
5.84567481145129,0.17106664880521,0.1903172057878281,0.8029237191461717,19.727104225200268,0.050691677226632995,1.4587711531389054,0.3459206599123251,-0.0005795180511836567
5.846984156149614,0.1710283409863941,0.1911358749245663,0.7995494075718205,19.726582031297475,0.050693019115700656,1.4596130443095672,0.3465162317007537,-0.00029224931095917466
5.855479594307916,0.17078020406254943,0.19063301618829862,0.7973314100675788,19.725717295435928,0.050695241395930214,1.458887647561853,0.3472490806490158,-0.0006787748616500994
5.848845431914381,0.17097391470519518,0.19050176409855876,0.7995953099569331,19.726571992525802,0.050693044913170414,1.4590805128330062,0.3464021715997495,6.053535136094087e-05
5.851436632725215,0.17089820205987016,0.19062224974850925,0.7979856000471698,19.726621654732366,0.05069291729230801,1.4595099886433747,0.34681156259890233,-0.00021705393041119135
5.841832236487132,0.17117917110905084,0.19021588531234893,0.8043189039145529,19.72683156920136,0.05069237786575196,1.4596612543402356,0.346431349701728,-0.00020570798470995538
5.8504090879036745,0.17092821800574654,0.19074573294992658,0.7954283505100238,19.72593230975344,0.050694688813544816,1.4591961662146893,0.34717202060355673,-0.0007925335832580544
5.8433466558013984,0.17113480662783864,0.19069112754394396,0.8074820475029905,19.724835591478456,0.05069750748300386,1.4595056402901048,0.34740119456450474,2.1217751575928104e-05
5.839379437125569,0.17125107398265754,0.190443849676833,0.8074121248665306,19.725873734677375,0.05069483934909489,1.459093589053164,0.3469991442095056,-0.0003659665403356386
5.839997338211857,0.1712329547578508,0.19060079895118281,0.8090358471000577,19.726446192976045,0.05069336819300315,1.4590458234786285,0.34656713466560174,-0.00040378105795834
5.843998850927179,0.17111570784127464,0.19097895333895254,0.8023827119401894,19.726987513903513,0.05069197713514055,1.4597506102551856,0.34626246598780613,-0.00021289161566985594
5.838209770337717,0.17128538359151044,0.19069938169466485,0.8102235551133693,19.727028310785084,0.05069187230056764,1.4584599195777164,0.3459202382924554,-0.0003082094744483324
5.846949211936626,0.17102936313496386,0.1906691005739221,0.8002337622344879,19.726753800586394,0.05069257770988525,1.459444668681114,0.34625634251629717,-0.00040505617793947635
5.848268917740085,0.17099076907469307,0.19049505119003193,0.8026112812436679,19.72630161745948,0.05069373972843007,1.4594999364314978,0.3463825352357159,-0.00032973268414414455
5.842231705081284,0.17116746655738585,0.1902490620241858,0.8036721859760836,19.726974945582246,0.050692009431681506,1.4593036884021067,0.3463430924583952,-0.00034082462510034913
5.852090612232609,0.17087910394102626,0.19040901719931064,0.7964622694256207,19.72589468825898,0.05069478549914436,1.4596179872287398,0.346802907018024,-0.0005811292720412853
5.852151386325731,0.17087732937610306,0.19031353247033628,0.7989701927802748,19.726065410384567,0.05069434675368972,1.4601152797816077,0.3470634183881528,-0.0006827872987757055
5.847631135451283,0.1710094184870001,0.19045617730581554,0.8041096363056112,19.726463564343582,0.0506933235517968,1.4591898420564355,0.34646193403180625,-0.00042677160448507506
5.8459779395148335,0.17105777858665533,0.19024630689541921,0.8040268002469999,19.726817489081686,0.05069241404770312,1.459389891537071,0.3463767746055456,-0.00033228425575214995
5.858902796281366,0.1706804217053572,0.19068056262550337,0.7927173544771083,19.726228869650498,0.05069392668045819,1.459595562119012,0.3468656339189647,-0.0006677472688497858
5.842206177693133,0.17116821446977112,0.19063300683621737,0.805796413878529,19.726490433432264,0.050693254503356044,1.4588279557167432,0.34657062254409615,-0.00010141949966437009
5.848922467045923,0.1709716628377643,0.19112263184680237,0.801555599397662,19.7267630998904,0.05069255381312689,1.4587943691399288,0.3462379426093485,-0.0002778696299060941
5.844565130393563,0.17109912845349057,0.19057495328862298,0.8012328620229066,19.726455779873312,0.050693343556438,1.459178745225887,0.34629721522313517,-0.0005259713019071148
5.850408958805777,0.17092822177752962,0.19084058566575227,0.7981737246836922,19.725786463670726,0.05069506363367133,1.4590349716141549,0.3470219765577094,-0.0005283964596762532
5.856150822539293,0.17076062934567465,0.19033982504842203,0.7959692349595943,19.726239469057873,0.05069389944132925,1.4595395498285357,0.3468785601431719,-0.0007108503351433179
5.851497965942586,0.17089641076871082,0.190468737781559,0.801014901264074,19.726781293005335,0.050692507061685585,1.4591364400400932,0.3462983093678852,-0.0005307784261366017
5.848307443567901,0.17098964267000402,0.1909213432843575,0.800490727520677,19.726391334699507,0.05069350916915859,1.4592458262214691,0.3465325234394652,-0.0002537460724562737
5.850005616532406,0.17094000682220722,0.18986053710131642,0.8004644000050558,19.726371022448962,0.05069356136828118,1.4592494659552997,0.34634170930876773,-0.0006362165696950068
5.857697033706893,0.17071555497761476,0.19057165508360374,0.7933865551979594,19.72706244593192,0.05069178458479601,1.4598313629751558,0.3464363395240056,-0.0008926109197137386
5.84825730247114,0.17099110868077863,0.1908309758453816,0.8044977339419862,19.727061877973636,0.05069178604425405,1.4591296130941813,0.34630198300789516,-0.0005629424647484889
5.847638189040762,0.17100921221051787,0.1906503293829369,0.8040928848006239,19.72685330260591,0.050692322017110575,1.4594908055879041,0.3465056559803451,-0.00021336000139913407
5.84870877399182,0.17097790959379347,0.19055319190885545,0.800601734273129,19.726328798466405,0.050693669877273036,1.4591123103298138,0.34728367009435474,2.2392656401516896e-05
5.849703391978581,0.1709488384267914,0.1905897661825556,0.7992149531371456,19.72655256526933,0.05069309483708802,1.4595927586622663,0.3465538156916804,-0.0004714353081270418
5.836376255598332,0.17133919339775022,0.19050793979832478,0.8061909855504293,19.725988193535954,0.05069454519534245,1.459628192508351,0.3470222887905851,-0.00016905021942289624
5.846272165996534,0.17104916972840653,0.190281216292637,0.8033161757057238,19.726693178614703,0.05069273349291402,1.45926594006041,0.34662092072341893,-0.0005144492748150226
5.8482106017127595,0.17099247412655266,0.19042186510195108,0.8042414846226846,19.72605853824705,0.05069436441451749,1.4582615550074818,0.3469478905236527,-0.0001261807897936712
5.842846025635659,0.1711494699008789,0.19075079908647538,0.8055488690243412,19.727796562747265,0.05068989822656309,1.459787395284105,0.345666259537983,-0.0005375685760631504
5.8495355794765445,0.17095374263703286,0.1903401437991479,0.7981660919991689,19.72640859675001,0.05069346480862986,1.4597618854349685,0.34647290332180036,-0.00021943723156604797
5.8384462647492095,0.17127844543807838,0.19097123828558774,0.8078579871860705,19.726518913108364,0.0506931813162177,1.4595591085389634,0.3466576442363594,-0.00017024483084057096
5.851020167069604,0.17091036630298184,0.1908543476106086,0.7988188127909743,19.726069915764853,0.05069433517523991,1.4592580729254752,0.3470022590296324,-0.0007464285536518113
5.840352204037883,0.17122255046684057,0.19071161047058183,0.8074440694302815,19.72655267260593,0.05069309456125551,1.4591939239458986,0.3466306175563257,-3.414284324088643e-05
5.84379112429697,0.17112179041483175,0.19017342996643516,0.8048277296868585,19.72624829186461,0.05069387676786034,1.4590993663107312,0.34682925184598884,-0.0003636771520630429
5.850531330103111,0.17092464659656403,0.19066356998370926,0.7996369680116566,19.726769462665377,0.05069253746248654,1.459746487948854,0.34643678466708344,-0.00046310480471784156
5.851721589801256,0.17088987995308288,0.1902565831428972,0.8008486531061648,19.72581206152431,0.05069499784754236,1.4590002699970788,0.34697940118020615,-0.0004541370193544606
5.851607801481736,0.17089320301794345,0.1901055857576333,0.7984899728768278,19.726351295260585,0.05069361206399371,1.4596685573664088,0.3468270102131535,-0.0004230441680495407
5.846745667690359,0.17103531722374887,0.1906240332319243,0.8004639224602587,19.726419917763334,0.050693435715596605,1.4591207616931878,0.3467855258332638,-0.00021987782076813466
5.849397372723265,0.1709577818500022,0.19071817022788784,0.800880218544412,19.72646144079857,0.05069332900891108,1.4595697056156685,0.3464528337540762,-0.0006063967833999625
5.84199651257131,0.17117435757589278,0.19093665980854072,0.8049799059081274,19.725788315179056,0.05069505887531485,1.458875309958807,0.34709433410785495,-8.306244984346532e-05
5.859707854723424,0.17065697212087372,0.19062808212798105,0.7925048872877117,19.727068120066093,0.05069177000422147,1.458995639805326,0.34613921394630465,-0.00024728683553052497
5.844259817239585,0.1711080669360674,0.1902366716153856,0.8018809541347177,19.726509902575987,0.05069320447148205,1.4589372861305239,0.34632097199134515,-1.483876444011428e-05
5.843671733774907,0.17112528655917808,0.19084909069002112,0.8073282629602218,19.726018513228915,0.0506944672757641,1.4590049139677526,0.3467622657211771,-0.0003855718616490255
5.847038874181124,0.17102674046100808,0.1905236591464046,0.8013526896031574,19.726824571426864,0.05069239584805964,1.4596043982877502,0.34628662463196774,-0.0003976702248214884
5.854541853152032,0.17080755848753718,0.19091285611186043,0.7973874236137894,19.72523653095247,0.050696476994373116,1.4594782551096683,0.3473419815069136,-0.00027145594043746633
5.842353998050156,0.1711638836560987,0.19094189200447692,0.8055109076715049,19.727045779565096,0.050691827411678776,1.4593561950526792,0.3464570339935261,7.348058282295336e-05
5.846885016471521,0.17103124093989452,0.190152837175741,0.8002922661797325,19.726143607354054,0.05069414579478133,1.4591972855805735,0.3469960869489734,-0.0005142255235260639
5.849453986834669,0.1709561272301131,0.19105754172857847,0.8007221693616912,19.725867270765683,0.050694855961138374,1.4593441298768013,0.34699683205819887,-0.000291590616885426
5.856504799703414,0.17075030828125373,0.19096134673868215,0.7972049067775301,19.727302878483286,0.050691166763131484,1.4590508650942504,0.3460535431827937,-0.0007586936330922289
5.845614223638983,0.17106842185310767,0.19058666407939914,0.8038915583412243,19.726869277785234,0.05069228096554161,1.4594649709232026,0.3465330844686541,3.284081071082894e-05
5.861009943756787,0.170619058762255,0.19075874485497527,0.7956280950261946,19.72557336548828,0.0506956112996742,1.459324860353232,0.3472836128063504,-0.001060149587521636
5.8461724169596785,0.1710520882174141,0.19088901492974367,0.8034778487824827,19.726524681351066,0.05069316649299983,1.4587467856971836,0.34636767581716155,-0.0004646376008797886
5.848140888486533,0.17099451245587116,0.19127329655561986,0.8048803864856282,19.72612398451113,0.050694196223505225,1.459765396417578,0.3470055333517051,-0.0007339363260682458
5.852229230956262,0.17087505641616824,0.1903438970213095,0.7944981265383106,19.727003205113178,0.05069193681383917,1.4594921064079112,0.34639819885794104,-0.0005421621551779252
5.8456512573992825,0.17106733808901523,0.19043572013898627,0.8018467167343444,19.72640800364783,0.05069346633280011,1.4590510475407121,0.34678897119081387,1.8288762641929905e-05
5.8460829318127505,0.17105470648701873,0.19051141378159037,0.8031717577638411,19.726477700663843,0.05069328722412251,1.4597446058883987,0.3465929698634181,-0.0006984549052274593
5.854128921315121,0.17081960671534913,0.19095060187639662,0.7982823368622516,19.72649451686163,0.05069324400973671,1.459382050673058,0.34657286352296596,-0.00041469457356589493
5.8549623544105796,0.17079529115105135,0.19081507662841726,0.799117846538386,19.72608917890387,0.050694285670646426,1.4590009915006203,0.346837426883992,-0.0007378995290361555
5.850752138696515,0.1709181958651199,0.1905383749966314,0.8035116217069652,19.726786518445074,0.05069249363371846,1.4593720119040212,0.3464354249303256,-0.0004900383351449415
5.854714303519268,0.17080252735797888,0.19060857594543987,0.7986237537728095,19.72712914113299,0.05069161320158352,1.4588266618883525,0.3459680202440745,-0.0005629707958079572
5.8461513087050045,0.17105270582220228,0.19090567882144072,0.7993983446323595,19.727034191485995,0.05069185718913544,1.4596114430738916,0.34637500509295505,-0.00030248596951279135
5.8460435298704425,0.1710558593842974,0.1906384372088059,0.8041896560497108,19.726094742791076,0.050694271371957755,1.4597104944103452,0.34679806099955546,-0.000588255091061462
5.848704694587227,0.17097802884892876,0.19053934769443526,0.7984609542945765,19.725866940944762,0.05069485680876774,1.4589330772843472,0.34700264658684393,-0.0002987777424286506
5.84293508180368,0.17114686129480422,0.19054673463690905,0.8035343113143881,19.727252753083892,0.05069129556540373,1.4594155999007947,0.34583379087680616,-0.0003030746515557278
5.843940023024855,0.17111743037403634,0.1904434930229987,0.8040970188558965,19.72662700528336,0.050692903542616345,1.4588739754608124,0.3464197188165696,-0.000323957013233273
5.840857254055096,0.1712077451140817,0.19068214966000036,0.806752779197046,19.726116967363673,0.050694214256889636,1.4594254717639679,0.3469457437085877,-0.000639725530620941
5.8477009476132515,0.1710073769090657,0.19065326468000063,0.802277574687869,19.726366155733494,0.05069357387495054,1.4590092308566138,0.346459641678348,-0.0001669270586986642
5.845536835013042,0.17107068661517877,0.19041950694393134,0.8036251734709391,19.726441967533038,0.050693379051623196,1.45918523831353,0.34675731463722714,-0.00044485744491972877
5.845512498560998,0.1710713988287891,0.19090975009713743,0.8011003653974583,19.72594597270928,0.05069465370043564,1.4590285782084058,0.3469894764220166,-0.00014772601045557858
5.842695326524574,0.17115388431435338,0.1904157597417514,0.806251440592897,19.725819107593452,0.050694979739272276,1.459222483269302,0.346868025363455,-0.0007601852632498539
5.8453946796817595,0.17107484691768374,0.19097497364715285,0.8030149473604964,19.726278829381133,0.05069379829056044,1.4584059900241377,0.346676354326088,-0.0001137282682417008
5.844265768983527,0.1711078926812609,0.19068258658216636,0.8033020518612889,19.726439390251915,0.050693385674769234,1.4596017609144487,0.346761060887753,-0.0004942185674861588
5.8546075489303755,0.17080564182012473,0.1901584377941526,0.7961867249963799,19.726822469044365,0.05069240125059246,1.4593772960590985,0.3461959382856174,-0.00022909299748386034
5.853955465961845,0.17082466817770592,0.19126309189108964,0.7987133206147997,19.726086226587697,0.05069429325783619,1.4596035017002411,0.3467659613797017,-0.0006730984823866729
5.837730892867784,0.1712994343781322,0.1909427428624093,0.8054789378410047,19.727072845171968,0.050691757862329864,1.4592826763044402,0.3461061647742035,-0.00011959509718194342
5.852248968429074,0.17087448011775738,0.1905813586449026,0.7981415711179066,19.725864867220064,0.050694862138175464,1.4591906585141172,0.3468306834331604,-0.0007969748653384294
5.849763270215666,0.17094708859272054,0.19118487675723023,0.8005586198376266,19.727647321486522,0.05069028169977685,1.4591225438473672,0.34574250899744924,-0.0006255704914803345
5.85332230437016,0.17084314650730717,0.19058953149671534,0.7974663134911699,19.726518119842282,0.050693183354751876,1.4597709238614904,0.34641543771074507,-0.0005640928978809756
5.845942602360827,0.17105881258501576,0.19075070697582272,0.8030990414330867,19.72638422162364,0.05069352744857425,1.4595067212616477,0.3467264651494444,-0.00028772124529510845
5.850525331627757,0.17092482184360971,0.19048115919625314,0.7971527733330385,19.72616270199818,0.05069409672357128,1.4593741376052154,0.3467350525787779,-0.00038216899077092565
5.845813800941677,0.171062581541498,0.19070211939010162,0.7998758001334807,19.726129186548846,0.05069418285478406,1.4595240319743403,0.34674606209940373,-0.00018099974170563885
5.842578159141865,0.17115731664373252,0.19057126353356274,0.803586770295614,19.726348650472797,0.05069361886068217,1.4590832775368836,0.34652866114100245,-0.00015026497578076456
5.839226358490839,0.1712555634268051,0.190790444957696,0.8072315969118581,19.72708740314609,0.05069172045339645,1.4591245824034078,0.3459797491979988,-0.00039751331247492576
5.848511533878429,0.17098367579637003,0.19111283251708783,0.802737894875928,19.726681300616093,0.05069276401645768,1.4591005302482924,0.34667842811012717,-0.0004505258958014617
5.853243063643855,0.17084545936786436,0.19044129624317177,0.797710906229261,19.726108520038043,0.05069423596570944,1.4595526909141043,0.3469144933537641,-0.000575993234821942
5.84517991133222,0.17108113268870834,0.19070083611294666,0.8034941038701877,19.727477123641908,0.050690719027704494,1.4592770729370659,0.3461199411655175,-0.0002709944756028163
5.83690001021195,0.17132381885083686,0.19058194787586347,0.80894456697081,19.726580078431695,0.05069302413414085,1.4592561299003137,0.34644219856605707,-1.8065103574733094e-05
5.849441384600266,0.17095649554377698,0.190435846059973,0.8028674467196576,19.726397483140296,0.05069349336870441,1.4592762798424221,0.34637057838676893,-0.00019833302839236794
5.850292605333131,0.17093162128136963,0.19029128715642735,0.8030358483228249,19.726697200367738,0.05069272315800327,1.45934320346509,0.34651762064691694,-0.000567456084827269
5.841236068751708,0.17119664198295334,0.1903968899489168,0.8053798561378963,19.72586960843029,0.05069484995341486,1.4591578441500528,0.3466546945253127,-0.0005199075508495308
5.840794314188446,0.17120959003312305,0.19090989904528147,0.8096677046624198,19.72642109021704,0.05069343270259661,1.45922908719308,0.34667421423483696,-0.00044217226610383965
5.846991053338477,0.1710281392390752,0.19079429891021835,0.8037479905896988,19.725954579005673,0.05069463158271183,1.4593477742147534,0.34733825037518107,-0.0006638605197888615
5.8467908042062335,0.17103399685184412,0.190958274538979,0.803601738962301,19.72620641816444,0.05069398437801868,1.4591560795727447,0.34688812990837026,-0.000411362069646139
5.8413705759359065,0.17119269989813643,0.19112407658338354,0.8052771159140194,19.726354019985646,0.050693605061880954,1.458927729193439,0.3465359138608181,-0.0004003277656625105
5.848943735706207,0.17097104112923375,0.1902416919351682,0.8045849382337269,19.725728851811862,0.05069521169597479,1.459191837649878,0.34731600030607396,-0.00046291295910631575
5.842849748853522,0.1711493608399256,0.19009496742587856,0.8073375694178623,19.725786211671476,0.05069506428130676,1.4590062264892865,0.3470918363632689,-0.00022715015084757227
5.848414237279342,0.1709865203503772,0.19092243035765347,0.8022493768475845,19.72614464486103,0.050694143128496,1.4594487307295776,0.346764671652505,-0.0007159165143265922
5.843662701692463,0.1711255510538581,0.19065231844646932,0.8040127622945151,19.72697402171855,0.05069201180571551,1.4589041867598966,0.34679553433527666,-0.00046465490882089614
5.84574839519174,0.17106449549257416,0.19062286132548154,0.8046765424309918,19.726020788274827,0.05069446142905828,1.4595038722059377,0.3468176561586927,-0.0009364733194208257
5.854817956731821,0.1707995034841704,0.19037377778969947,0.7979969656290385,19.726740612823875,0.050692611598994936,1.4599948298171685,0.3462858845098443,-0.0006884940437130702
5.853801202079754,0.17082916988105393,0.1909188212577284,0.7979065074876128,19.726533701293953,0.0506931433135871,1.4590740359305443,0.346813391956387,-0.00026858315582161383
5.848267927309061,0.17099079803276485,0.1907084458943596,0.8006349855055831,19.726015762319935,0.05069447434540588,1.459187841312474,0.34679384138046937,-0.00026258466668772126
5.85864551505079,0.1706879171014891,0.19061616286222116,0.7967278011087007,19.72586992573833,0.05069484913794343,1.4597704790525237,0.3466916723654468,-0.0008605512571172227
5.8457493166530865,0.17106446852779825,0.1904157402469998,0.802025324268593,19.7261734579713,0.05069406908190308,1.4595651230366424,0.3466031584631821,-0.00019623112122239052
5.835106498342564,0.1713764779244467,0.19124405215518173,0.8089198690487273,19.72674772407832,0.050692593324920335,1.4596514474954059,0.3467647206560444,-0.0002657837793085654
5.850217033477255,0.17093382933959622,0.19062600409557884,0.8006822138310261,19.727138559572495,0.05069158899959949,1.4595299668993391,0.3461186959778339,-0.00040788810610057664
5.853157204343905,0.17084796548055342,0.1904285040314394,0.7968864559318173,19.726882428331727,0.05069224717250816,1.45888995424364,0.3464340865488518,-0.0002098326562110657
5.8315452893489566,0.17148113413891392,0.19059181154651303,0.8114513735691794,19.726498962979587,0.05069323258408319,1.459405104539112,0.34641139112614455,-0.0002233314391102411
5.852082770439478,0.17087933291909033,0.19053485795613814,0.7960925322814293,19.726228394668258,0.050693927901102824,1.4597954650304379,0.3469423621577819,-0.00090233636739382
5.853130406342553,0.17084874769172798,0.19069090074777156,0.7976808005392902,19.726336069811047,0.050693651191028234,1.4598251911119267,0.3466627658987668,-0.0008113567644707915
5.84351171981615,0.17112997251444928,0.1906570333124054,0.8058113237975119,19.726687204841546,0.05069274884404152,1.4595078008971458,0.3464406407510051,-0.0005984978203055696
5.853840783840059,0.17082801478997697,0.1905076641332056,0.8006460805415467,19.726018838166794,0.05069446644069683,1.4595392401509093,0.3467302932960645,-0.0004688088978325497
5.842276611593039,0.17116615088297327,0.19097919447416487,0.8042688410630627,19.72554855791509,0.05069567505633394,1.4597479829094846,0.34718521768129673,-0.00022897573637471424
5.855845621050833,0.17076952923846883,0.19056046202848514,0.796882983352149,19.72616207571272,0.050694098333056985,1.459103738571402,0.3468524399101657,-0.00044338745842596386
5.847796466011104,0.17100458366023116,0.19019864036221873,0.8028886226411551,19.726723936147856,0.05069265445376712,1.459872202679998,0.34604978703554734,-0.0005834133995653572
5.84650750863482,0.1710422843933888,0.1909757369715771,0.8021084866807846,19.726744110535893,0.050692602610783,1.4595798068217603,0.3465383561660482,-0.0007731720194710847
5.839194430580916,0.17125649982860983,0.19097152841515397,0.8080000407767909,19.726663320558448,0.05069281022086662,1.4590685822596698,0.3464699968232751,7.319204542851246e-05
5.8502675505941575,0.17093235332432605,0.19103072521907252,0.7996392797399372,19.72653766720149,0.05069313312202066,1.4592315561621478,0.34686388990859807,-0.00047625864505079237
5.8489285884128215,0.1709714839023812,0.19085528036051017,0.8003278897507673,19.726371033886693,0.050693561338888075,1.4595974982703057,0.3465056211909869,-0.0002996361054958916
5.853283664696365,0.17084427430562163,0.1902512948497596,0.7976391832657069,19.726536444300343,0.05069313626462457,1.4596747516404638,0.3463307479551686,-0.0007562089013097991
5.844010652239165,0.1711153622926482,0.19067304941835214,0.8051817636915816,19.72681666429415,0.05069241616717692,1.4587309464952691,0.3464943070463645,-0.00030770992676834455
5.847598330736038,0.1710103778407314,0.19095326739056487,0.801394736283299,19.726714847295625,0.05069267780981241,1.459392432984298,0.3463596902387081,-0.0003331768409073471
