0.000000000000000000e+00 1.545733795725310813e+02 2.000000000000000000e+01
9.615384615384615918e-02 9.354391038756224930e+01 2.000000000000000000e+01
1.923076923076923184e-01 3.382816439611170978e+01 2.000000000000000000e+01
2.884615384615384914e-01 3.129512351014036398e+01 2.000000000000000000e+01
3.846153846153846367e-01 1.977486006698699583e+01 2.000000000000000000e+01
4.807692307692307820e-01 4.616874317111789594e+01 2.000000000000000000e+01
5.769230769230769829e-01 4.204768018392556428e+01 2.000000000000000000e+01
6.730769230769231282e-01 7.327914616623850463e+01 2.000000000000000000e+01
7.692307692307692735e-01 1.069925646363365530e+02 2.000000000000000000e+01
8.653846153846154188e-01 1.675210204303018315e+02 2.000000000000000000e+01
9.615384615384615641e-01 1.796153472089980312e+02 2.000000000000000000e+01
1.057692307692307709e+00 1.218398287511382421e+02 2.000000000000000000e+01
1.153846153846153966e+00 7.616720091059424647e+01 2.000000000000000000e+01
1.250000000000000000e+00 6.411677442143993488e+00 2.000000000000000000e+01
1.346153846153846256e+00 1.298633082822124685e+01 2.000000000000000000e+01
1.442307692307692291e+00 8.891950384106422689e+00 2.000000000000000000e+01
1.538461538461538547e+00 2.526058694999837329e+01 2.000000000000000000e+01
1.634615384615384803e+00 5.280652509895467972e+01 2.000000000000000000e+01
1.730769230769230838e+00 1.074562970617262607e+02 2.000000000000000000e+01
1.826923076923077094e+00 1.607537552232917903e+02 2.000000000000000000e+01
1.923076923076923128e+00 1.740810116491161352e+02 2.000000000000000000e+01
2.019230769230769162e+00 1.496383238973749883e+02 2.000000000000000000e+01
2.115384615384615419e+00 7.255521843370664214e+01 2.000000000000000000e+01
2.211538461538461675e+00 3.079352859965576528e+01 2.000000000000000000e+01
2.307692307692307931e+00 2.045686355277880963e+01 2.000000000000000000e+01
2.403846153846154188e+00 7.522890261865720518e+00 2.000000000000000000e+01
2.500000000000000000e+00 2.860861641814877743e+01 2.000000000000000000e+01
2.596153846153846256e+00 5.330614293167522533e+01 2.000000000000000000e+01
2.692307692307692513e+00 8.364556821171368028e+01 2.000000000000000000e+01
2.788461538461538769e+00 1.368371306411998205e+02 2.000000000000000000e+01
2.884615384615384581e+00 1.691852081189434500e+02 2.000000000000000000e+01
2.980769230769230838e+00 1.705757632924729705e+02 2.000000000000000000e+01
3.076923076923077094e+00 1.294984207079990313e+02 2.000000000000000000e+01
3.173076923076923350e+00 4.852441460924647032e+01 2.000000000000000000e+01
3.269230769230769607e+00 3.892035042007880463e+01 2.000000000000000000e+01
3.365384615384615419e+00 8.350948411317778763e+00 2.000000000000000000e+01
3.461538461538461675e+00 3.881578447499924422e+00 2.000000000000000000e+01
3.557692307692307931e+00 3.819424853388245111e+01 2.000000000000000000e+01
3.653846153846154188e+00 6.679570081656916614e+01 2.000000000000000000e+01
3.750000000000000000e+00 1.090503372901541468e+02 2.000000000000000000e+01
3.846153846153846256e+00 1.469921093387726785e+02 2.000000000000000000e+01
3.942307692307692513e+00 1.849313103463519212e+02 2.000000000000000000e+01
4.038461538461538325e+00 1.349667112308579249e+02 2.000000000000000000e+01
4.134615384615385025e+00 6.858098394571931067e+01 2.000000000000000000e+01
4.230769230769230838e+00 2.266372616815233343e+01 2.000000000000000000e+01
4.326923076923077538e+00 1.876495296707687643e+01 2.000000000000000000e+01
4.423076923076923350e+00 1.712068669777163876e+01 2.000000000000000000e+01
4.519230769230769162e+00 3.397325990870003665e+01 2.000000000000000000e+01
4.615384615384615863e+00 5.780857939503609089e+01 2.000000000000000000e+01
4.711538461538461675e+00 8.570462627635865260e+01 2.000000000000000000e+01
4.807692307692308376e+00 1.283984367693061301e+02 2.000000000000000000e+01
4.903846153846154188e+00 1.849146031407452426e+02 2.000000000000000000e+01
5.000000000000000000e+00 1.688601628470492528e+02 2.000000000000000000e+01
5.096153846153846700e+00 1.012481290038650457e+02 2.000000000000000000e+01
5.192307692307692513e+00 5.966590706946739431e+01 2.000000000000000000e+01
5.288461538461538325e+00 1.468746102413858878e+01 2.000000000000000000e+01
5.384615384615385025e+00 7.917881573204560652e+00 2.000000000000000000e+01
5.480769230769230838e+00 2.374261089856393170e+01 2.000000000000000000e+01
5.576923076923077538e+00 3.421773515987345604e+01 2.000000000000000000e+01
5.673076923076923350e+00 5.966116099333977729e+01 2.000000000000000000e+01
5.769230769230769162e+00 1.245087133443307437e+02 2.000000000000000000e+01
5.865384615384615863e+00 1.652713269466040629e+02 2.000000000000000000e+01
5.961538461538461675e+00 1.837281372007293214e+02 2.000000000000000000e+01
6.057692307692308376e+00 1.288882462702010798e+02 2.000000000000000000e+01
6.153846153846154188e+00 6.620711588214953736e+01 2.000000000000000000e+01
6.250000000000000000e+00 2.585732999698173984e+01 2.000000000000000000e+01
6.346153846153846700e+00 -2.452952584841145978e-01 2.000000000000000000e+01
6.442307692307692513e+00 2.800365028704084125e+01 2.000000000000000000e+01
6.538461538461539213e+00 3.291401225492906946e+01 2.000000000000000000e+01
6.634615384615385025e+00 5.383420444418329964e+01 2.000000000000000000e+01
6.730769230769230838e+00 1.030789957942313890e+02 2.000000000000000000e+01
6.826923076923077538e+00 1.614954114568839998e+02 2.000000000000000000e+01
6.923076923076923350e+00 1.694675017054972841e+02 2.000000000000000000e+01
7.019230769230770051e+00 1.456029665938795290e+02 2.000000000000000000e+01
7.115384615384615863e+00 8.987567273278594371e+01 2.000000000000000000e+01
7.211538461538461675e+00 3.613150413605631428e+01 2.000000000000000000e+01
7.307692307692308376e+00 9.233431740680813959e+00 2.000000000000000000e+01
7.403846153846154188e+00 2.101890960697760136e+01 2.000000000000000000e+01
7.500000000000000000e+00 2.551851684836053025e+01 2.000000000000000000e+01
7.596153846153846700e+00 5.156163376385408270e+01 2.000000000000000000e+01
7.692307692307692513e+00 7.172514008814204090e+01 2.000000000000000000e+01
7.788461538461539213e+00 1.237912412180819928e+02 2.000000000000000000e+01
7.884615384615385025e+00 1.759661896008515782e+02 2.000000000000000000e+01
7.980769230769230838e+00 1.778400756753038650e+02 2.000000000000000000e+01
8.076923076923076650e+00 1.181401476408018851e+02 2.000000000000000000e+01
8.173076923076923350e+00 6.091828524377435627e+01 2.000000000000000000e+01
8.269230769230770051e+00 1.953557142114554779e+01 2.000000000000000000e+01
8.365384615384614975e+00 1.401964955178348582e+01 2.000000000000000000e+01
8.461538461538461675e+00 1.435052164935421892e+01 2.000000000000000000e+01
